"ECUD","SRAZKY_7","SRAZKY_5","SRAZKY_3","SRAZKY_ACT","EFFDT"
"7224008155",0,0,0,"0.0","2024-09-03T06:00Z"
"3215004195",3.1,1,0.6,"0.6","2015-07-13T06:00Z"
"3215006759",0,0,0,"0.0","2015-10-02T06:00Z"
"3223007283",6.9,6.9,6.9,"0.0","2023-07-13T06:00Z"
"5322003134",0,0,0,"0.0","2022-03-23T06:00Z"
"5323002089",3.8,1.9,0,"0.0","2023-03-18T06:00Z"
"5324007699",6.4,0,0,"0.0","2024-08-24T06:00Z"
"7115000984",5.1,4.8,4.8,"4.8","2015-03-10T06:00Z"
"7115000985",5.1,4.8,4.8,"4.8","2015-03-10T06:00Z"
"7115153438",0,0,0,"0.0","2015-08-05T06:00Z"
"7116005398",9.7,5.7,5.6,"1.2","2016-10-31T06:00Z"
"7124004271",0.9,0,0,"0.0","2024-04-10T06:00Z"
"8115006032",46.9,24.2,14,"0.0","2015-05-13T06:00Z"
"5115001998",9.8,9.6,7.6,"0.0","2015-05-23T06:00Z"
"5115002668",0,0,0,"0.0","2015-07-06T06:00Z"
"5118001128",0,0,0,"0.0","2018-03-04T06:00Z"
"5118001126",0,0,0,"0.0","2018-03-04T06:00Z"
"5122002264",0,0,0,"0.0","2022-03-13T06:00Z"
"5123003675",20.1,20.1,9.9,"0.0","2023-06-18T06:00Z"
"5123004604",12.8,12.8,7,"0.6","2023-07-24T06:00Z"
"4215003388",3.3,3.3,3.3,"0.0","2015-05-22T06:00Z"
"2115013229",1.5,1.5,1.5,"0.0","2015-11-08T06:00Z"
"4216000681",7,5.7,3.1,"0.0","2016-02-04T06:00Z"
"4216002752",2,2,2,"2.0","2016-05-12T06:00Z"
"4217003776",6,5.4,0.5,"0.3","2017-05-08T06:00Z"
"4219007373",0,0,0,"0.0","2019-07-02T06:00Z"
"4219008383",3.8,3.8,3.8,"3.8","2019-07-29T06:00Z"
"4219013257",3.1,3.1,0.2,"0.0","2019-12-28T06:00Z"
"4220003702",0.7,0.7,0.7,"0.0","2020-04-01T06:00Z"
"4220004141",0.4,0.4,0.4,"0.4","2020-04-13T06:00Z"
"4220010566",52.2,26.4,1.9,"0.0","2020-10-01T06:00Z"
"4220011872",3.5,2.8,2.7,"2.2","2020-11-15T06:00Z"
"4221012445",0.1,0.1,0.1,"0.0","2021-11-24T06:00Z"
"4222004431",5.2,5.2,1.6,"0.0","2022-04-03T06:00Z"
"4222009888",7.6,4,4,"4.0","2022-08-05T06:00Z"
"4223005554",0,0,0,"0.0","2023-06-02T06:00Z"
"4224005262",0.4,0,0,"0.0","2024-05-01T06:00Z"
"6117005081",11.9,7,6.4,"0.1","2017-07-12T06:00Z"
"4119003956",5.5,5.5,5.5,"1.1","2019-07-30T06:00Z"
"4120001636",19.6,9.3,0.2,"0.2","2020-03-16T06:00Z"
"4122004616",11.5,4.8,0.2,"0.2","2022-07-06T06:00Z"
"1115002253",11.1,11.1,11,"5.2","2015-03-29T06:00Z"
"1115002249",11.1,11.1,11,"5.2","2015-03-29T06:00Z"
"1115003828",1.7,1.7,0,"0.0","2015-05-17T06:00Z"
"1115004065",10.4,1.1,1.1,"0.0","2015-05-26T06:00Z"
"1115005222",1.8,1.8,1.8,"0.0","2015-07-06T06:00Z"
"1115006517",2,2,2,"2.0","2015-08-15T06:00Z"
"1116002394",6.1,5.1,0.8,"0.0","2016-04-04T06:00Z"
"1116003737",0.8,0,0,"0.0","2016-05-22T06:00Z"
"1116005306",2.2,1.8,0,"0.0","2016-07-10T06:00Z"
"1116007209",2,0,0,"0.0","2016-09-12T06:00Z"
"1116008703",1.8,1.6,1.3,"0.1","2016-11-05T06:00Z"
"1116009729",0.3,0,0,"0.0","2016-12-09T06:00Z"
"1117001451",6.1,5.3,1.9,"0.0","2017-02-24T06:00Z"
"1117001562",5.3,0,0,"0.0","2017-02-27T06:00Z"
"1117001688",2.6,2.6,2.6,"0.0","2017-03-03T06:00Z"
"1117001678",2.6,2.6,2.6,"0.0","2017-03-03T06:00Z"
"1117002889",9.8,6.9,6.9,"1.4","2017-04-13T06:00Z"
"1120000042",0.6,0.1,0,"0.0","2020-01-01T06:00Z"
"1120007183",8.9,8.6,0,"0.0","2020-07-07T06:00Z"
"1120007248",13.9,5.3,5.3,"0.0","2020-07-09T06:00Z"
"1120010353",47.1,46.1,6.3,"0.0","2020-09-30T06:00Z"
"1120011242",4.6,3.6,0.8,"0.6","2020-10-28T06:00Z"
"1121001964",12.5,10.3,10.3,"10.3","2021-03-04T06:00Z"
"1121003401",5.7,1.4,0.5,"0.0","2021-04-19T06:00Z"
"1121008066",6,0,0,"0.0","2021-08-15T06:00Z"
"1121011778",6.4,0,0,"0.0","2021-11-11T06:00Z"
"1122002195",5.2,0.8,0.8,"0.2","2022-02-24T06:00Z"
"1122003244",6.2,0,0,"0.0","2022-03-21T06:00Z"
"1122006997",20,9.3,0,"0.0","2022-06-11T06:00Z"
"1122009790",31,3.8,0,"0.0","2022-08-04T06:00Z"
"1123004583",6.6,0.4,0,"0.0","2023-05-04T06:00Z"
"1123010604",0,0,0,"0.0","2023-09-11T06:00Z"
"1123011276",3.5,3.5,0,"0.0","2023-09-27T06:00Z"
"1124000602",0,0,0,"0.0","2024-01-16T06:00Z"
"1124008361",21.5,17.8,17,"13.9","2024-07-06T06:00Z"
"3115003652",13.2,11,11,"11.0","2015-06-08T06:00Z"
"3115003739",22.7,22.7,9.4,"9.4","2015-06-13T06:00Z"
"3120006465",18.9,2.4,2.4,"2.2","2020-06-27T06:00Z"
"3123006141",2.4,2,1.4,"0.0","2023-07-01T06:00Z"
"3123007008",5.4,5.4,3.8,"3.8","2023-07-15T06:00Z"
"3123006990",5.4,5.4,3.8,"3.8","2023-07-15T06:00Z"
"2120005722",16.9,13.6,13.3,"0.0","2020-03-13T06:00Z"
"2121016667",0.5,0,0,"0.0","2021-09-28T06:00Z"
"2121020414",27.4,27.4,12.4,"0.0","2021-11-06T06:00Z"
"2121020458",27.4,12.4,6.9,"0.0","2021-11-07T06:00Z"
"2122013990",47.2,32.6,3.6,"0.5","2022-07-04T06:00Z"
"2123017261",6,6,6,"6.0","2023-10-03T06:00Z"
"1115004016",10.4,10.4,0,"0.0","2015-05-24T06:00Z"
"1116007174",2.9,0,0,"0.0","2016-09-12T06:00Z"
"1117000095",21.1,2.9,2.9,"2.2","2017-01-04T06:00Z"
"8115007294",4.7,0,0,"0.0","2015-06-06T06:00Z"
"8121023210",0.4,0.4,0,"0.0","2021-10-25T06:00Z"
"8122009730",0.2,0.2,0.2,"0.0","2022-05-15T06:00Z"
"4116001401",0.7,0.2,0.1,"0.0","2016-05-21T06:00Z"
"4117002397",0.4,0.4,0.3,"0.0","2017-06-02T06:00Z"
"4117003597",12.3,12,1.6,"1.5","2017-07-23T06:00Z"
"4118002470",0,0,0,"0.0","2018-05-09T06:00Z"
"4119006017",5.1,3.7,2.6,"0.5","2019-11-19T06:00Z"
"4120002371",0,0,0,"0.0","2020-04-27T06:00Z"
"4120002393",0,0,0,"0.0","2020-04-28T06:00Z"
"4121002244",0.4,0,0,"0.0","2021-04-27T06:00Z"
"4122002119",0.4,0,0,"0.0","2022-03-26T06:00Z"
"4122002120",0.4,0,0,"0.0","2022-03-26T06:00Z"
"4122004276",1.4,1.4,1,"1.0","2022-06-24T06:00Z"
"4122005045",2.6,2.6,2.6,"0.0","2022-07-24T06:00Z"
"4122006919",5.9,5.8,5.8,"0.3","2022-10-16T06:00Z"
"4123002229",16.4,9.8,9.7,"9.7","2023-05-05T06:00Z"
"4123004272",3.3,3.3,2.2,"0.9","2023-07-23T06:00Z"
"4124007007",4.7,4.7,4.2,"3.1","2024-08-30T06:00Z"
"4124007001",4.7,4.7,4.2,"3.1","2024-08-30T06:00Z"
"4124007080",4.7,4.2,4.2,"0.0","2024-09-01T06:00Z"
"3215006749",0,0,0,"0.0","2015-10-01T06:00Z"
"3217001996",0,0,0,"0.0","2017-03-31T06:00Z"
"3217002442",13.8,12.7,0.9,"0.0","2017-04-21T06:00Z"
"3218010537",2.6,2.3,2.3,"1.4","2018-11-20T06:00Z"
"3219003709",0.3,0.3,0,"0.0","2019-04-12T06:00Z"
"3222009075",8.3,4.1,0,"0.0","2022-07-13T06:00Z"
"4215001640",0.6,0,0,"0.0","2015-03-22T06:00Z"
"4215005929",0,0,0,"0.0","2015-08-09T06:00Z"
"4216002013",5.1,3.6,3.5,"3.5","2016-04-12T06:00Z"
"4216002723",0.6,0,0,"0.0","2016-05-11T06:00Z"
"4216002741",6.3,6.3,6.3,"6.3","2016-05-12T06:00Z"
"4216002923",7.5,0.6,0,"0.0","2016-05-20T06:00Z"
"4216005342",10.9,10.9,0.2,"0.0","2016-08-14T06:00Z"
"4216005779",0,0,0,"0.0","2016-08-29T06:00Z"
"4216005962",4.1,4.1,4.1,"4.1","2016-09-04T06:00Z"
"4217001437",5.4,5.3,2.7,"0.5","2017-02-24T06:00Z"
"4217002098",13.9,0,0,"0.0","2017-03-16T06:00Z"
"4217002107",13.9,0,0,"0.0","2017-03-16T06:00Z"
"4217004075",2.1,2.1,2.1,"0.0","2017-05-17T06:00Z"
"4217004132",2.1,2.1,0,"0.0","2017-05-19T06:00Z"
"4217005285",22.2,18.5,18.5,"18.5","2017-06-22T06:00Z"
"4217005661",38.3,38.2,37.6,"3.5","2017-07-01T06:00Z"
"4218004459",2,1.4,1.4,"0.0","2018-05-01T06:00Z"
"4218006441",0.9,0.9,0.9,"0.4","2018-06-23T06:00Z"
"4218007043",4.8,4.8,4.8,"0.0","2018-07-08T06:00Z"
"4218007457",0.8,0,0,"0.0","2018-07-19T06:00Z"
"4218007929",0.5,0,0,"0.0","2018-07-28T06:00Z"
"4218008636",36.1,3.2,0,"0.0","2018-08-09T06:00Z"
"4218009608",9.5,0.5,0.5,"0.0","2018-08-30T06:00Z"
"4218011302",0,0,0,"0.0","2018-10-03T06:00Z"
"4219001704",1.2,0,0,"0.0","2019-02-18T06:00Z"
"4219002164",4,4,3.5,"2.3","2019-03-04T06:00Z"
"4219003770",1.9,0,0,"0.0","2019-04-02T06:00Z"
"4219003774",1.9,0,0,"0.0","2019-04-02T06:00Z"
"4219003895",0,0,0,"0.0","2019-04-05T06:00Z"
"4219004335",1.3,1.3,1.3,"0.0","2019-04-15T06:00Z"
"4219004445",1.3,1.3,1.3,"0.0","2019-04-17T06:00Z"
"4219005143",13.2,5.9,0.1,"0.0","2019-05-03T06:00Z"
"4219005328",4.6,4.6,1.7,"0.7","2019-05-09T06:00Z"
"4219007612",0,0,0,"0.0","2019-07-08T06:00Z"
"4220004061",0,0,0,"0.0","2020-04-11T06:00Z"
"4220004069",0,0,0,"0.0","2020-04-11T06:00Z"
"4220005291",10.3,10.3,10.3,"1.1","2020-05-13T06:00Z"
"4220005906",12.1,4.8,1.2,"0.0","2020-05-30T06:00Z"
"4220007934",20.2,0,0,"0.0","2020-07-25T06:00Z"
"4221003281",1.2,1.2,1.2,"0.0","2021-04-04T06:00Z"
"4221004009",1.9,1.9,1.9,"1.9","2021-04-30T06:00Z"
"4221005520",3.6,0.4,0,"0.0","2021-06-16T06:00Z"
"4221012957",10.5,3.1,3.1,"0.0","2021-12-10T06:00Z"
"4221013157",3.5,0.4,0.4,"0.0","2021-12-16T06:00Z"
"4222005505",0.5,0,0,"0.0","2022-05-02T06:00Z"
"4222008466",4.6,3.1,1.5,"0.5","2022-07-06T06:00Z"
"4222008473",4.6,3.1,1.5,"0.5","2022-07-06T06:00Z"
"4222008472",4.6,3.1,1.5,"0.5","2022-07-06T06:00Z"
"4222009849",5.2,3.1,3.1,"3.1","2022-08-05T06:00Z"
"4222011055",40.5,0.4,0,"0.0","2022-09-01T06:00Z"
"4223000875",5.8,5.7,0,"0.0","2023-01-26T06:00Z"
"4223003467",10.6,3.7,0,"0.0","2023-04-05T06:00Z"
"4223004993",0.2,0,0,"0.0","2023-05-20T06:00Z"
"4223007004",4,0,0,"0.0","2023-07-07T06:00Z"
"4223007237",0.6,0.6,0.6,"0.0","2023-07-11T06:00Z"
"4224003671",4.2,4.2,4,"0.0","2024-03-27T06:00Z"
"4224007861",15.8,14.1,13.7,"0.0","2024-06-22T06:00Z"
"5217003965",20.6,17.8,15.2,"3.0","2017-07-09T06:00Z"
"5319002752",0.5,0.5,0.5,"0.5","2019-04-05T06:00Z"
"5223004635",7.3,7.3,3.5,"0.0","2023-06-26T06:00Z"
"7216002088",15.1,15.1,11.3,"0.0","2016-06-29T06:00Z"
"7220002221",7.1,0.1,0.1,"0.0","2020-04-19T06:00Z"
"7220002222",7.1,0.1,0.1,"0.0","2020-04-19T06:00Z"
"7223000020",3,0.3,0.3,"0.0","2023-01-01T06:00Z"
"7223002566",5,5,4.4,"0.0","2023-04-10T06:00Z"
"4116002741",7,7,0,"0.0","2016-08-24T06:00Z"
"3219002017",0.7,0.7,0.7,"0.0","2019-02-24T06:00Z"
"5319002443",2.2,0,0,"0.0","2019-03-23T06:00Z"
"5319008457",7.5,1.3,1.3,"0.0","2019-10-17T06:00Z"
"5324008178",0,0,0,"0.0","2024-09-07T06:00Z"
"7115151519",0.6,0.5,0.5,"0.3","2015-04-25T06:00Z"
"7115153866",9.2,1.1,1.1,"0.2","2015-08-16T06:00Z"
"7115335187",0,0,0,"0.0","2015-12-26T06:00Z"
"7122007695",2,2,0.7,"0.0","2022-07-25T06:00Z"
"7122008653",45.1,45.1,9.1,"0.0","2022-08-17T06:00Z"
"5219004241",8.8,8.8,0.4,"0.0","2019-06-09T06:00Z"
"8115021390",0.5,0,0,"0.0","2015-12-08T06:00Z"
"8120014491",25.9,20.6,6.3,"0.0","2020-07-10T06:00Z"
"5116000729",6.8,0,0,"0.0","2016-03-14T06:00Z"
"5118003110",0.6,0.6,0.6,"0.6","2018-06-21T06:00Z"
"5118004219",1.7,1.7,0,"0.0","2018-08-07T06:00Z"
"5119002676",0.8,0.8,0.8,"0.8","2019-04-13T06:00Z"
"4215003573",3.7,0.2,0.2,"0.0","2015-05-31T06:00Z"
"4215008492",10.9,10.4,4.4,"0.0","2015-11-18T06:00Z"
"4216001941",4.6,1.7,1.7,"0.0","2016-04-07T06:00Z"
"4218004504",0.2,0,0,"0.0","2018-05-02T06:00Z"
"4218009452",1.9,1.9,0.9,"0.0","2018-08-27T06:00Z"
"4218011298",0.6,0.6,0.6,"0.0","2018-10-03T06:00Z"
"4219007441",0,0,0,"0.0","2019-07-03T06:00Z"
"4219007518",0,0,0,"0.0","2019-07-05T06:00Z"
"4221003201",1.6,1.6,0,"0.0","2021-04-01T06:00Z"
"4221003209",1.6,1.6,0,"0.0","2021-04-01T06:00Z"
"4221003221",1.6,1.6,0,"0.0","2021-04-01T06:00Z"
"4222001663",2.8,2,1.1,"0.0","2022-02-09T06:00Z"
"4222001696",2.5,1.6,1.1,"0.5","2022-02-10T06:00Z"
"4224003821",0.5,0.5,0.5,"0.5","2024-04-01T06:00Z"
"6116001638",0,0,0,"0.0","2016-04-02T06:00Z"
"6119008893",2.9,2.9,2.3,"0.0","2019-09-30T06:00Z"
"6120012380",5.7,0,0,"0.0","2020-12-31T06:00Z"
"4115003358",80,33.5,0.3,"0.0","2015-08-21T06:00Z"
"4116003083",7.7,0,0,"0.0","2016-09-11T06:00Z"
"4118004707",0,0,0,"0.0","2018-08-21T06:00Z"
"4122002644",2,1.6,1.6,"0.0","2022-04-17T06:00Z"
"4123005633",1.8,0,0,"0.0","2023-09-08T06:00Z"
"1115001974",0,0,0,"0.0","2015-03-23T06:00Z"
"1115002963",1.7,1.7,1.7,"1.6","2015-04-16T06:00Z"
"1115006380",0.1,0,0,"0.0","2015-08-11T06:00Z"
"1115006346",0.1,0,0,"0.0","2015-08-11T06:00Z"
"1116006691",5.6,0.3,0,"0.0","2016-08-26T06:00Z"
"1116008792",2,0.5,0.5,"0.0","2016-11-08T06:00Z"
"1117001767",4.2,1.7,1.6,"1.6","2017-03-06T06:00Z"
"1117002501",0,0,0,"0.0","2017-03-31T06:00Z"
"1117004151",0,0,0,"0.0","2017-05-22T06:00Z"
"1117007743",4.5,4.5,0,"0.0","2017-08-30T06:00Z"
"1118002988",15.4,8.1,7.7,"0.4","2018-03-13T06:00Z"
"1118003767",1.1,0,0,"0.0","2018-04-06T06:00Z"
"1118004708",3.3,0,0,"0.0","2018-04-30T06:00Z"
"1118007240",7.8,6.5,4.6,"0.0","2018-07-01T06:00Z"
"1118008223",2.4,0.8,0.1,"0.0","2018-07-27T06:00Z"
"1118008558",27.1,26.9,26.9,"17.9","2018-08-04T06:00Z"
"1118009185",1.6,1.3,0,"0.0","2018-08-17T06:00Z"
"1119002816",0.7,0.7,0.5,"0.0","2019-03-29T06:00Z"
"1119003702",0,0,0,"0.0","2019-04-23T06:00Z"
"1119003894",5,5,5,"0.1","2019-04-28T06:00Z"
"1119005737",5.1,5.1,4,"3.9","2019-06-15T06:00Z"
"1119007796",20.8,19.2,16.9,"3.0","2019-08-09T06:00Z"
"1119012125",2.7,2.7,1.7,"0.0","2019-12-18T06:00Z"
"1120004594",7.7,7.7,0.4,"0.0","2020-04-22T06:00Z"
"1120004710",7.7,0,0,"0.0","2020-04-25T06:00Z"
"1120013145",4,0.7,0,"0.0","2020-12-30T06:00Z"
"1121002931",1.6,0.9,0.9,"0.9","2021-04-03T06:00Z"
"1122004499",6.8,4,4,"0.0","2022-04-21T06:00Z"
"1122004816",17.1,16.9,0.2,"0.0","2022-04-28T06:00Z"
"1122009962",13.9,13.9,13.9,"0.0","2022-08-08T06:00Z"
"1122013932",19,19,19,"0.0","2022-11-05T06:00Z"
"1122015216",9.2,9.2,0,"0.0","2022-12-10T06:00Z"
"1123000032",4.3,0.4,0.4,"0.0","2023-01-01T06:00Z"
"1123000001",4.3,0.4,0.4,"0.0","2023-01-01T06:00Z"
"1123004732",1,1,1,"0.0","2023-05-08T06:00Z"
"1123006229",36,36,2.4,"0.2","2023-06-10T06:00Z"
"1123013183",7.5,7.4,7.4,"1.4","2023-11-14T06:00Z"
"1124003206",0.8,0,0,"0.0","2024-03-31T06:00Z"
"1124010567",9.8,9.6,0,"0.0","2024-08-13T06:00Z"
"3115006286",12.6,1.1,1.1,"1.1","2015-08-15T06:00Z"
"3118005773",27.2,27.2,5.2,"0.0","2018-07-26T06:00Z"
"3118008758",2.5,2.5,0.2,"0.0","2018-10-06T06:00Z"
"3120003745",0.1,0.1,0.1,"0.1","2020-03-29T06:00Z"
"3121011824",1.7,1.5,1.5,"0.0","2021-11-14T06:00Z"
"3122002796",0,0,0,"0.0","2022-03-10T06:00Z"
"3122002805",0,0,0,"0.0","2022-03-10T06:00Z"
"3123006553",1.4,1.4,0,"0.0","2023-07-09T06:00Z"
"3124002720",2,0.4,0.1,"0.1","2024-04-09T06:00Z"
"2118019258",18.3,18.3,18.3,"14.6","2018-12-02T06:00Z"
"2119012375",0.4,0,0,"0.0","2019-07-27T06:00Z"
"2120008239",1.2,1.2,1.2,"1.2","2020-04-28T06:00Z"
"2122017120",6.2,6.2,6.2,"0.0","2022-08-17T06:00Z"
"2122020200",18.9,9.2,9.2,"0.0","2022-10-04T06:00Z"
"2123014874",6.7,6.7,6.7,"6.7","2023-08-26T06:00Z"
"2124002851",16.4,8,8,"3.2","2024-02-18T06:00Z"
"4115000833",3.8,2.2,1.8,"1.8","2015-03-10T06:00Z"
"4116001367",3,2,0.6,"0.0","2016-05-18T06:00Z"
"4116003138",0,0,0,"0.0","2016-09-14T06:00Z"
"4118006188",14.2,11.1,8.6,"0.0","2018-10-31T06:00Z"
"4119001928",0.3,0.3,0,"0.0","2019-04-18T06:00Z"
"4119002042",0,0,0,"0.0","2019-04-24T06:00Z"
"4120004706",10.7,10.7,0.2,"0.2","2020-08-27T06:00Z"
"4120006199",0.6,0.4,0,"0.0","2020-11-28T06:00Z"
"4122003184",1.3,1.2,1.2,"0.0","2022-05-18T06:00Z"
"4122004818",2.2,2.2,2.2,"0.0","2022-07-17T06:00Z"
"4123001116",0.1,0,0,"0.0","2023-03-05T06:00Z"
"4123003801",6.1,2.2,2.2,"0.0","2023-07-07T06:00Z"
"4123003832",3.3,2.2,2.2,"0.0","2023-07-08T06:00Z"
"4123003819",3.3,2.2,2.2,"0.0","2023-07-08T06:00Z"
"4124003081",0.7,0,0,"0.0","2024-05-01T06:00Z"
"4124004590",15.7,13.6,7.8,"7.8","2024-06-26T06:00Z"
"4124004612",15.7,13.6,7.8,"7.8","2024-06-26T06:00Z"
"4124006135",38,34.8,34.8,"10.7","2024-08-03T06:00Z"
"4124006149",38,34.8,34.8,"10.7","2024-08-03T06:00Z"
"4124006132",38,34.8,34.8,"10.7","2024-08-03T06:00Z"
"4124006413",0.4,0,0,"0.0","2024-08-11T06:00Z"
"3215004960",4.2,0,0,"0.0","2015-08-04T06:00Z"
"3215005070",0,0,0,"0.0","2015-08-06T06:00Z"
"3215005441",0.2,0.2,0.2,"0.2","2015-08-12T06:00Z"
"3217004538",26.6,22.2,22.2,"21.2","2017-06-28T06:00Z"
"3217005190",10.8,6.5,0,"0.0","2017-07-19T06:00Z"
"3219003484",1.1,0,0,"0.0","2019-04-03T06:00Z"
"3219007197",7.9,6.1,0,"0.0","2019-07-25T06:00Z"
"3224004597",35.7,35.4,0,"0.0","2024-05-11T06:00Z"
"4215001353",3.1,0.5,0,"0.0","2015-03-09T06:00Z"
"4215003455",1,1,0.5,"0.5","2015-05-25T06:00Z"
"4215004591",4.1,3.9,3.9,"0.0","2015-07-06T06:00Z"
"4215006075",0,0,0,"0.0","2015-08-12T06:00Z"
"4215006100",0,0,0,"0.0","2015-08-12T06:00Z"
"4215007347",4,3.3,0.2,"0.0","2015-09-26T06:00Z"
"4215009262",2.4,1.1,0.2,"0.0","2015-12-26T06:00Z"
"4216002133",15.7,12.2,5.1,"0.0","2016-04-18T06:00Z"
"4216005850",0,0,0,"0.0","2016-09-01T06:00Z"
"4217002146",6.4,6.4,6.4,"6.4","2017-03-17T06:00Z"
"4218002318",0,0,0,"0.0","2018-02-25T06:00Z"
"4218004549",1.4,1.4,0,"0.0","2018-05-04T06:00Z"
"4218008364",32.9,32.9,32.9,"0.0","2018-08-03T06:00Z"
"4218009817",8.8,8.3,5.8,"0.0","2018-09-05T06:00Z"
"4218011875",0,0,0,"0.0","2018-10-18T06:00Z"
"4220003835",2.7,0,0,"0.0","2020-04-05T06:00Z"
"4220003990",0,0,0,"0.0","2020-04-09T06:00Z"
"4220004829",1.6,1.6,1.6,"0.0","2020-05-01T06:00Z"
"4220008509",4.7,0.7,0,"0.0","2020-08-08T06:00Z"
"4220008506",4.7,0.7,0,"0.0","2020-08-08T06:00Z"
"4220011710",1,0.7,0.7,"0.1","2020-11-09T06:00Z"
"4221003197",2.1,2.1,0,"0.0","2021-04-01T06:00Z"
"4221005360",7.8,3.6,3.6,"0.4","2021-06-12T06:00Z"
"4221013336",1.1,1.1,1.1,"0.0","2021-12-21T06:00Z"
"4222007753",0,0,0,"0.0","2022-06-23T06:00Z"
"4222007748",0,0,0,"0.0","2022-06-23T06:00Z"
"4222009132",1.7,1.7,1.7,"0.0","2022-07-22T06:00Z"
"4222010200",3.1,0,0,"0.0","2022-08-12T06:00Z"
"4222012322",2.8,0,0,"0.0","2022-10-09T06:00Z"
"4223003851",12.9,11,10.3,"0.0","2023-04-17T06:00Z"
"4223006386",24.7,16.9,16.9,"14.3","2023-06-22T06:00Z"
"4223010153",0.8,0.8,0.8,"0.0","2023-09-15T06:00Z"
"4223010355",7.8,7,7,"0.0","2023-09-19T06:00Z"
"4223010445",8.4,8.4,1.4,"1.4","2023-09-22T06:00Z"
"4223015224",72.7,55.7,0.6,"0.0","2023-12-27T06:00Z"
"4224003766",4.2,0.4,0,"0.0","2024-03-30T06:00Z"
"4224004330",10.6,8.9,8.9,"0.0","2024-04-11T06:00Z"
"4224012017",0.1,0.1,0,"0.0","2024-08-29T06:00Z"
"4224012770",16.1,16.1,16.1,"3.2","2024-09-11T06:00Z"
"4224015324",20,9.5,7.7,"4.0","2024-10-11T06:00Z"
"7215001700",5.3,0,0,"0.0","2015-06-06T06:00Z"
"7216001374",17.1,14,14,"14.0","2016-05-10T06:00Z"
"7216001802",1.1,0,0,"0.0","2016-06-09T06:00Z"
"7218001155",0.2,0.2,0.1,"0.0","2018-03-24T06:00Z"
"7219001579",0.7,0,0,"0.0","2019-04-04T06:00Z"
"7220000104",5.7,5.7,3.2,"3.2","2020-01-08T06:00Z"
"7220001824",2.9,0.5,0.5,"0.5","2020-03-29T06:00Z"
"7222003112",5.1,0,0,"0.0","2022-05-02T06:00Z"
"7224002231",7.9,1,0.9,"0.0","2024-03-30T06:00Z"
"4123003705",18.7,16.8,0.1,"0.0","2023-07-04T06:00Z"
"4123003723",18.7,16.8,0.1,"0.0","2023-07-04T06:00Z"
"4124000900",1.9,1.9,1.7,"0.3","2024-02-04T06:00Z"
"4124007766",59.3,43.9,39.8,"14.5","2024-09-15T06:00Z"
"4124009692",5.5,4.6,4.2,"0.1","2024-12-03T06:00Z"
"5315005737",4.2,4.2,4.2,"0.0","2015-11-10T06:00Z"
"5318002457",1.4,1.4,0,"0.0","2018-04-26T06:00Z"
"5318005247",8.3,2.7,0,"0.0","2018-08-15T06:00Z"
"5324006985",11.7,11.7,1.7,"0.0","2024-08-06T06:00Z"
"8115018223",8.2,8.2,1.7,"0.0","2015-09-29T06:00Z"
"5115002645",3.8,0,0,"0.0","2015-07-04T06:00Z"
"5115003871",0,0,0,"0.0","2015-09-02T06:00Z"
"5115004068",2.2,2.2,0.6,"0.0","2015-09-15T06:00Z"
"5115004345",0,0,0,"0.0","2015-10-05T06:00Z"
"5117003990",40.9,25.8,8.1,"0.6","2017-08-01T06:00Z"
"5118001996",7.2,3.2,3.2,"3.2","2018-04-23T06:00Z"
"5120005736",1.7,1.7,1.6,"0.0","2020-08-13T06:00Z"
"5120007867",7,6.4,5.5,"1.9","2020-11-17T06:00Z"
"5124004536",9.2,9.2,6.4,"1.8","2024-07-02T06:00Z"
"4215008250",1.5,1.5,1.5,"0.0","2015-11-07T06:00Z"
"4216002065",8,6.9,6.9,"0.3","2016-04-15T06:00Z"
"4216006216",1.5,0,0,"0.0","2016-09-12T06:00Z"
"4216006340",11.9,11.9,11.9,"11.9","2016-09-16T06:00Z"
"4219005741",20.3,20.3,4,"0.0","2019-05-25T06:00Z"
"4221003087",1.6,1.6,1.6,"0.0","2021-03-30T06:00Z"
"4221010131",0,0,0,"0.0","2021-10-02T06:00Z"
"4222006932",9.8,6.4,1.9,"1.5","2022-06-03T06:00Z"
"6116006767",5.7,5.7,5.7,"5.7","2016-09-04T06:00Z"
"6123006984",0.4,0.4,0.2,"0.2","2023-07-24T06:00Z"
"4120004349",0.5,0.5,0.5,"0.0","2020-08-13T06:00Z"
"4122005343",7.2,1.3,0.6,"0.0","2022-08-04T06:00Z"
"4123001542",17,16.2,15.4,"4.9","2023-03-26T06:00Z"
"4124005999",12,12,1.8,"1.7","2024-07-31T06:00Z"
"4124006269",48.2,44.9,8.7,"0.0","2024-08-07T06:00Z"
"1115003343",26,25.6,24.3,"0.0","2015-04-29T06:00Z"
"1115009778",1.3,1.1,0.5,"0.0","2015-12-17T06:00Z"
"1116005891",8.5,4.8,4.8,"1.5","2016-07-29T06:00Z"
"1117002903",9.8,6.9,4.6,"0.0","2017-04-14T06:00Z"
"1117004416",0.9,0,0,"0.0","2017-05-29T06:00Z"
"1117006855",19.9,9.5,1.8,"0.1","2017-08-01T06:00Z"
"1118001794",5.5,3.5,2.6,"0.0","2018-02-04T06:00Z"
"1118002887",8,8,0.6,"0.2","2018-03-10T06:00Z"
"1118004716",0,0,0,"0.0","2018-05-01T06:00Z"
